SENSE daaa 1 24-04-2019 09:20:30.822 T: 32.1983985900879 [C]; A:[20, -36, 248]; H: 58.239501953125
SENSE daad 620 24-04-2019 09:23:57.231 T: 31.38719940185546 [C]; A:[-4, 56, 224]; H: 64.41168212890625
SENSE daaa 625 24-04-2019 09:23:57.566 T: 32.3855972290039 [C]; A:[20, -44, 246]; H: 58.300537109375
SENSE daab 625 24-04-2019 09:23:57.568 T: 33.00959777832031 [C]; A:[-20, -20, 226]; H: 59.43731689453125
SENSE daac 621 24-04-2019 09:23:57.567 T: 29.51519966125488 [C]; A:[236, 82, 26]; H: 66.22747802734375
SENSE daad 621 24-04-2019 09:23:57.566 T: 31.44959831237792 [C]; A:[0, 62, 230]; H: 64.41168212890625
SENSE daaa 626 24-04-2019 09:23:57.901 T: 32.447998046875 [C]; A:[28, -44, 242]; H: 58.27001953125
SENSE daab 626 24-04-2019 09:23:57.903 T: 33.0719985961914 [C]; A:[-22, -24, 226]; H: 59.43731689453125
SENSE daac 622 24-04-2019 09:23:57.902 T: 29.51519966125488 [C]; A:[238, 82, 22]; H: 66.19696044921875
SENSE daad 622 24-04-2019 09:23:57.901 T: 31.44959831237792 [C]; A:[0, 60, 232]; H: 64.38116455078125
SENSE daaa 627 24-04-2019 09:23:58.236 T: 32.447998046875 [C]; A:[18, -42, 244]; H: 58.208984375
SENSE daab 627 24-04-2019 09:23:58.244 T: 33.0719985961914 [C]; A:[-22, -18, 222]; H: 59.40679931640625
SENSE daac 623 24-04-2019 09:23:58.236 T: 29.51519966125488 [C]; A:[234, 82, 22]; H: 66.16644287109375
SENSE daad 623 24-04-2019 09:23:58.235 T: 31.44959831237792 [C]; A:[0, 58, 234]; H: 64.38116455078125
SENSE daaa 628 24-04-2019 09:23:58.569 T: 32.447998046875 [C]; A:[20, -48, 246]; H: 58.208984375
SENSE daab 628 24-04-2019 09:23:58.571 T: 33.00959777832031 [C]; A:[-16, -24, 226]; H: 59.40679931640625
SENSE daac 624 24-04-2019 09:23:58.570 T: 29.51519966125488 [C]; A:[238, 78, 22]; H: 66.13592529296875
SENSE daad 624 24-04-2019 09:23:58.569 T: 31.44959831237792 [C]; A:[0, 62, 224]; H: 64.38116455078125
SENSE daaa 629 24-04-2019 09:23:58.905 T: 32.447998046875 [C]; A:[24, -46, 246]; H: 58.178466796875
SENSE daab 629 24-04-2019 09:23:58.905 T: 33.0719985961914 [C]; A:[-20, -26, 226]; H: 59.37628173828125
SENSE daac 625 24-04-2019 09:23:58.904 T: 29.51519966125488 [C]; A:[238, 78, 20]; H: 66.13592529296875
SENSE daad 625 24-04-2019 09:23:58.903 T: 31.44959831237792 [C]; A:[0, 56, 230]; H: 64.41168212890625
SENSE daaa 630 24-04-2019 09:23:59.240 T: 32.447998046875 [C]; A:[24, -42, 244]; H: 58.117431640625
SENSE daab 630 24-04-2019 09:23:59.239 T: 33.0719985961914 [C]; A:[-24, -16, 220]; H: 59.34576416015625
SENSE daac 626 24-04-2019 09:23:59.236 T: 29.51519966125488 [C]; A:[232, 88, 20]; H: 66.16644287109375
SENSE daad 626 24-04-2019 09:23:59.235 T: 31.44959831237792 [C]; A:[0, 56, 232]; H: 64.38116455078125
SENSE daaa 631 24-04-2019 09:23:59.569 T: 32.447998046875 [C]; A:[24, -42, 242]; H: 58.0869140625
SENSE daab 631 24-04-2019 09:23:59.570 T: 33.0719985961914 [C]; A:[-16, -22, 230]; H: 59.31524658203125
SENSE daac 627 24-04-2019 09:23:59.569 T: 29.51519966125488 [C]; A:[238, 86, 22]; H: 66.19696044921875
SENSE daad 627 24-04-2019 09:23:59.568 T: 31.44959831237792 [C]; A:[0, 56, 232]; H: 64.35064697265625
SENSE daaa 632 24-04-2019 09:23:59.904 T: 32.447998046875 [C]; A:[14, -34, 238]; H: 58.056396484375
SENSE daab 632 24-04-2019 09:23:59.906 T: 33.0719985961914 [C]; A:[-18, -20, 230]; H: 59.31524658203125
SENSE daac 628 24-04-2019 09:23:59.905 T: 29.51519966125488 [C]; A:[244, 82, 20]; H: 66.22747802734375
SENSE daad 628 24-04-2019 09:23:59.902 T: 31.44959831237792 [C]; A:[0, 60, 226]; H: 64.32012939453125
SENSE daaa 633 24-04-2019 09:24:00.236 T: 32.5103988647461 [C]; A:[28, -50, 244]; H: 58.02587890625
SENSE daab 633 24-04-2019 09:24:00.236 T: 33.0719985961914 [C]; A:[-22, -20, 226]; H: 59.2923583984375
SENSE daac 629 24-04-2019 09:24:00.236 T: 29.51519966125488 [C]; A:[238, 80, 24]; H: 66.25799560546875
SENSE daad 629 24-04-2019 09:24:00.235 T: 31.44959831237792 [C]; A:[0, 64, 228]; H: 64.35064697265625
SENSE daaa 634 24-04-2019 09:24:00.571 T: 32.5103988647461 [C]; A:[22, -44, 240]; H: 57.995361328125
SENSE daab 634 24-04-2019 09:24:00.572 T: 33.0719985961914 [C]; A:[-18, -18, 226]; H: 59.2923583984375
SENSE daac 630 24-04-2019 09:24:00.570 T: 29.51519966125488 [C]; A:[236, 82, 28]; H: 66.2808837890625
SENSE daad 630 24-04-2019 09:24:00.568 T: 31.44959831237792 [C]; A:[-4, 60, 230]; H: 64.35064697265625
SENSE daaa 635 24-04-2019 09:24:00.904 T: 32.447998046875 [C]; A:[22, -46, 242]; H: 57.995361328125
SENSE daab 635 24-04-2019 09:24:00.905 T: 33.0719985961914 [C]; A:[-24, -26, 234]; H: 59.2618408203125
SENSE daac 631 24-04-2019 09:24:00.903 T: 29.57759857177734 [C]; A:[234, 82, 22]; H: 66.2808837890625
SENSE daad 631 24-04-2019 09:24:00.902 T: 31.51199913024902 [C]; A:[0, 60, 230]; H: 64.32012939453125
SENSE daaa 636 24-04-2019 09:24:01.244 T: 32.5103988647461 [C]; A:[24, -46, 244]; H: 57.96484375
SENSE daab 636 24-04-2019 09:24:01.238 T: 33.0719985961914 [C]; A:[-22, -22, 226]; H: 59.2618408203125
SENSE daac 632 24-04-2019 09:24:01.237 T: 29.51519966125488 [C]; A:[238, 82, 20]; H: 66.2808837890625
SENSE daad 632 24-04-2019 09:24:01.235 T: 31.51199913024902 [C]; A:[2, 60, 232]; H: 64.32012939453125
SENSE daaa 637 24-04-2019 09:24:01.569 T: 32.5103988647461 [C]; A:[20, -46, 244]; H: 57.995361328125
SENSE daab 637 24-04-2019 09:24:01.569 T: 33.0719985961914 [C]; A:[-18, -22, 234]; H: 59.2313232421875
SENSE daac 633 24-04-2019 09:24:01.568 T: 29.57759857177734 [C]; A:[236, 86, 28]; H: 66.25799560546875
SENSE daad 633 24-04-2019 09:24:01.568 T: 31.57439994812011 [C]; A:[-4, 62, 234]; H: 64.28961181640625
SENSE daaa 638 24-04-2019 09:24:01.903 T: 32.5103988647461 [C]; A:[20, -44, 242]; H: 58.056396484375
SENSE daab 638 24-04-2019 09:24:01.905 T: 33.0719985961914 [C]; A:[-14, -24, 230]; H: 59.2313232421875
SENSE daac 634 24-04-2019 09:24:01.903 T: 29.57759857177734 [C]; A:[232, 80, 26]; H: 66.25799560546875
SENSE daad 634 24-04-2019 09:24:01.901 T: 31.51199913024902 [C]; A:[0, 60, 232]; H: 64.28961181640625
SENSE daaa 639 24-04-2019 09:24:02.235 T: 32.5103988647461 [C]; A:[22, -42, 246]; H: 58.117431640625
SENSE daab 639 24-04-2019 09:24:02.237 T: 33.0719985961914 [C]; A:[-18, -22, 230]; H: 59.2313232421875
SENSE daac 635 24-04-2019 09:24:02.234 T: 29.51519966125488 [C]; A:[234, 86, 22]; H: 66.25799560546875
SENSE daad 635 24-04-2019 09:24:02.234 T: 31.51199913024902 [C]; A:[0, 64, 232]; H: 64.25909423828125
SENSE daaa 640 24-04-2019 09:24:02.570 T: 32.5103988647461 [C]; A:[24, -46, 242]; H: 58.208984375
SENSE daab 640 24-04-2019 09:24:02.571 T: 33.0719985961914 [C]; A:[-22, -22, 228]; H: 59.2313232421875
SENSE daac 636 24-04-2019 09:24:02.569 T: 29.51519966125488 [C]; A:[240, 78, 22]; H: 66.22747802734375
SENSE daad 636 24-04-2019 09:24:02.569 T: 31.51199913024902 [C]; A:[0, 60, 238]; H: 64.22857666015625
SENSE daaa 641 24-04-2019 09:24:02.905 T: 32.5103988647461 [C]; A:[20, -38, 242]; H: 58.26239013671875
SENSE daab 641 24-04-2019 09:24:02.907 T: 33.0719985961914 [C]; A:[-18, -22, 234]; H: 59.2313232421875
SENSE daac 637 24-04-2019 09:24:02.905 T: 29.57759857177734 [C]; A:[236, 84, 24]; H: 66.22747802734375
SENSE daad 637 24-04-2019 09:24:02.902 T: 31.57439994812011 [C]; A:[2, 60, 232]; H: 64.22857666015625
SENSE daaa 642 24-04-2019 09:24:03.236 T: 32.5103988647461 [C]; A:[22, -42, 248]; H: 58.35394287109375
SENSE daab 642 24-04-2019 09:24:03.238 T: 33.1343994140625 [C]; A:[-22, -18, 234]; H: 59.2313232421875
SENSE daac 638 24-04-2019 09:24:03.237 T: 29.57759857177734 [C]; A:[236, 84, 26]; H: 66.22747802734375
SENSE daad 638 24-04-2019 09:24:03.236 T: 31.57439994812011 [C]; A:[2, 62, 226]; H: 64.16754150390625
SENSE daaa 643 24-04-2019 09:24:03.574 T: 32.57279968261718 [C]; A:[24, -46, 246]; H: 58.41497802734375
SENSE daab 643 24-04-2019 09:24:03.575 T: 33.0719985961914 [C]; A:[-16, -24, 228]; H: 59.2313232421875
SENSE daac 639 24-04-2019 09:24:03.572 T: 29.57759857177734 [C]; A:[234, 80, 22]; H: 66.19696044921875
SENSE daad 639 24-04-2019 09:24:03.577 T: 31.51199913024902 [C]; A:[0, 60, 226]; H: 64.16754150390625
SENSE daaa 644 24-04-2019 09:24:03.909 T: 32.5103988647461 [C]; A:[22, -46, 244]; H: 58.50653076171875
SENSE daab 644 24-04-2019 09:24:03.910 T: 33.0719985961914 [C]; A:[-16, -24, 226]; H: 59.2313232421875
SENSE daac 640 24-04-2019 09:24:03.909 T: 29.57759857177734 [C]; A:[234, 86, 22]; H: 66.19696044921875
SENSE daad 640 24-04-2019 09:24:03.906 T: 31.51199913024902 [C]; A:[0, 58, 228]; H: 64.1446533203125
SENSE daaa 645 24-04-2019 09:24:04.240 T: 32.447998046875 [C]; A:[24, -48, 246]; H: 58.53704833984375
SENSE daab 645 24-04-2019 09:24:04.240 T: 33.1343994140625 [C]; A:[-18, -20, 230]; H: 59.2313232421875
SENSE daac 641 24-04-2019 09:24:04.237 T: 29.51519966125488 [C]; A:[238, 88, 24]; H: 66.19696044921875
SENSE daad 641 24-04-2019 09:24:04.235 T: 31.51199913024902 [C]; A:[0, 56, 230]; H: 64.1141357421875
SENSE daaa 646 24-04-2019 09:24:04.571 T: 32.5103988647461 [C]; A:[22, -44, 246]; H: 58.53704833984375
SENSE daab 646 24-04-2019 09:24:04.573 T: 33.1343994140625 [C]; A:[-20, -22, 222]; H: 59.2313232421875
SENSE daac 642 24-04-2019 09:24:04.571 T: 29.57759857177734 [C]; A:[240, 78, 22]; H: 66.19696044921875
SENSE daad 642 24-04-2019 09:24:04.570 T: 31.57439994812011 [C]; A:[0, 60, 236]; H: 64.0836181640625
SENSE daaa 647 24-04-2019 09:24:04.906 T: 32.5103988647461 [C]; A:[24, -48, 246]; H: 58.44549560546875
SENSE daab 647 24-04-2019 09:24:04.907 T: 33.0719985961914 [C]; A:[-22, -22, 228]; H: 59.2313232421875
SENSE daac 643 24-04-2019 09:24:04.904 T: 29.57759857177734 [C]; A:[240, 82, 24]; H: 66.19696044921875
SENSE daad 643 24-04-2019 09:24:04.902 T: 31.57439994812011 [C]; A:[0, 62, 232]; H: 64.0531005859375
SENSE daaa 648 24-04-2019 09:24:05.236 T: 32.447998046875 [C]; A:[22, -38, 244]; H: 58.35394287109375
SENSE daab 648 24-04-2019 09:24:05.238 T: 33.1343994140625 [C]; A:[-22, -24, 230]; H: 59.2008056640625
SENSE daac 644 24-04-2019 09:24:05.237 T: 29.63999938964843 [C]; A:[240, 78, 28]; H: 66.16644287109375
SENSE daad 644 24-04-2019 09:24:05.235 T: 31.57439994812011 [C]; A:[0, 64, 226]; H: 64.0531005859375
SENSE daaa 649 24-04-2019 09:24:05.571 T: 32.447998046875 [C]; A:[22, -44, 242]; H: 58.26239013671875
SENSE daab 649 24-04-2019 09:24:05.572 T: 33.1343994140625 [C]; A:[-16, -20, 224]; H: 59.2313232421875
SENSE daac 645 24-04-2019 09:24:05.572 T: 29.57759857177734 [C]; A:[236, 82, 24]; H: 66.16644287109375
SENSE daad 645 24-04-2019 09:24:05.571 T: 31.57439994812011 [C]; A:[-4, 62, 234]; H: 64.0225830078125
SENSE daaa 650 24-04-2019 09:24:05.906 T: 32.447998046875 [C]; A:[22, -44, 244]; H: 58.117431640625
SENSE daab 650 24-04-2019 09:24:05.907 T: 33.1343994140625 [C]; A:[-18, -18, 230]; H: 59.2008056640625
SENSE daac 646 24-04-2019 09:24:05.906 T: 29.63999938964843 [C]; A:[240, 80, 26]; H: 66.16644287109375
SENSE daad 646 24-04-2019 09:24:05.912 T: 31.57439994812011 [C]; A:[0, 62, 230]; H: 63.9920654296875
SENSE daaa 651 24-04-2019 09:24:06.246 T: 32.447998046875 [C]; A:[22, -44, 238]; H: 58.02587890625
SENSE daab 651 24-04-2019 09:24:06.245 T: 33.1343994140625 [C]; A:[-24, -20, 230]; H: 59.2008056640625
SENSE daac 647 24-04-2019 09:24:06.246 T: 29.63999938964843 [C]; A:[236, 86, 28]; H: 66.13592529296875
SENSE daad 647 24-04-2019 09:24:06.244 T: 31.57439994812011 [C]; A:[4, 58, 224]; H: 63.9615478515625
SENSE daaa 652 24-04-2019 09:24:06.579 T: 32.447998046875 [C]; A:[22, -42, 248]; H: 57.934326171875
SENSE daab 652 24-04-2019 09:24:06.579 T: 33.1968002319336 [C]; A:[-18, -20, 226]; H: 59.2008056640625
SENSE daac 648 24-04-2019 09:24:06.577 T: 29.63999938964843 [C]; A:[238, 84, 28]; H: 66.13592529296875
SENSE daad 648 24-04-2019 09:24:06.575 T: 31.57439994812011 [C]; A:[-6, 64, 232]; H: 63.9615478515625
SENSE daaa 653 24-04-2019 09:24:06.911 T: 32.447998046875 [C]; A:[26, -50, 240]; H: 57.8427734375
SENSE daab 653 24-04-2019 09:24:06.912 T: 33.1968002319336 [C]; A:[-22, -20, 232]; H: 59.2008056640625
SENSE daac 649 24-04-2019 09:24:06.911 T: 29.57759857177734 [C]; A:[236, 82, 24]; H: 66.13592529296875
SENSE daad 649 24-04-2019 09:24:06.910 T: 31.63679885864257 [C]; A:[0, 60, 232]; H: 63.9310302734375
SENSE daaa 654 24-04-2019 09:24:07.245 T: 32.447998046875 [C]; A:[22, -44, 250]; H: 57.75885009765625
SENSE daab 654 24-04-2019 09:24:07.247 T: 33.1343994140625 [C]; A:[-22, -18, 222]; H: 59.2008056640625
SENSE daac 650 24-04-2019 09:24:07.243 T: 29.63999938964843 [C]; A:[236, 84, 30]; H: 66.13592529296875
SENSE daad 650 24-04-2019 09:24:07.241 T: 31.57439994812011 [C]; A:[0, 62, 228]; H: 63.9005126953125
SENSE daaa 655 24-04-2019 09:24:07.575 T: 32.3855972290039 [C]; A:[22, -46, 244]; H: 57.66729736328125
SENSE daab 655 24-04-2019 09:24:07.575 T: 33.1343994140625 [C]; A:[-18, -18, 234]; H: 59.23895263671875
SENSE daac 651 24-04-2019 09:24:07.572 T: 29.63999938964843 [C]; A:[242, 80, 20]; H: 66.10540771484375
SENSE daad 651 24-04-2019 09:24:07.570 T: 31.63679885864257 [C]; A:[2, 60, 230]; H: 63.9005126953125
SENSE daaa 656 24-04-2019 09:24:07.907 T: 32.447998046875 [C]; A:[20, -40, 244]; H: 57.60626220703125
SENSE daab 656 24-04-2019 09:24:07.908 T: 33.1343994140625 [C]; A:[-22, -18, 232]; H: 59.23895263671875
SENSE daac 652 24-04-2019 09:24:07.906 T: 29.63999938964843 [C]; A:[240, 80, 24]; H: 66.07489013671875
SENSE daad 652 24-04-2019 09:24:07.903 T: 31.63679885864257 [C]; A:[0, 60, 236]; H: 63.8699951171875
SENSE daaa 657 24-04-2019 09:24:08.242 T: 32.3855972290039 [C]; A:[28, -42, 246]; H: 57.54522705078125
SENSE daab 657 24-04-2019 09:24:08.242 T: 33.1968002319336 [C]; A:[-18, -24, 232]; H: 59.23895263671875
SENSE daac 653 24-04-2019 09:24:08.239 T: 29.63999938964843 [C]; A:[236, 84, 24]; H: 66.01385498046875
SENSE daad 653 24-04-2019 09:24:08.243 T: 31.57439994812011 [C]; A:[0, 60, 224]; H: 63.8394775390625
SENSE daaa 658 24-04-2019 09:24:08.572 T: 32.3855972290039 [C]; A:[18, -46, 238]; H: 57.51470947265625
SENSE daab 658 24-04-2019 09:24:08.573 T: 33.1343994140625 [C]; A:[-20, -20, 224]; H: 59.20843505859375
SENSE daac 654 24-04-2019 09:24:08.572 T: 29.63999938964843 [C]; A:[238, 80, 24]; H: 65.929931640625
SENSE daad 654 24-04-2019 09:24:08.572 T: 31.63679885864257 [C]; A:[0, 64, 230]; H: 63.81658935546875
SENSE daaa 659 24-04-2019 09:24:08.908 T: 32.3855972290039 [C]; A:[22, -46, 238]; H: 57.42315673828125
SENSE daab 659 24-04-2019 09:24:08.909 T: 33.1343994140625 [C]; A:[-16, -24, 220]; H: 59.20843505859375
SENSE daac 655 24-04-2019 09:24:08.908 T: 29.63999938964843 [C]; A:[234, 80, 26]; H: 65.868896484375
SENSE daad 655 24-04-2019 09:24:08.907 T: 31.63679885864257 [C]; A:[0, 56, 230]; H: 63.81658935546875
SENSE daaa 660 24-04-2019 09:24:09.241 T: 32.3855972290039 [C]; A:[24, -48, 244]; H: 57.3697509765625
SENSE daab 660 24-04-2019 09:24:09.242 T: 33.1968002319336 [C]; A:[-14, -20, 234]; H: 59.20843505859375
SENSE daac 656 24-04-2019 09:24:09.241 T: 29.63999938964843 [C]; A:[240, 82, 20]; H: 65.83837890625
SENSE daad 656 24-04-2019 09:24:09.240 T: 31.63679885864257 [C]; A:[0, 62, 226]; H: 63.78607177734375
SENSE daaa 661 24-04-2019 09:24:09.573 T: 32.3855972290039 [C]; A:[20, -44, 242]; H: 57.3087158203125
SENSE daab 661 24-04-2019 09:24:09.573 T: 33.1968002319336 [C]; A:[-22, -20, 224]; H: 59.20843505859375
SENSE daac 657 24-04-2019 09:24:09.571 T: 29.63999938964843 [C]; A:[236, 78, 28]; H: 65.746826171875
SENSE daad 657 24-04-2019 09:24:09.570 T: 31.63679885864257 [C]; A:[0, 60, 230]; H: 63.78607177734375
SENSE daaa 662 24-04-2019 09:24:09.904 T: 32.3855972290039 [C]; A:[20, -42, 248]; H: 57.3087158203125
SENSE daab 662 24-04-2019 09:24:09.905 T: 33.1968002319336 [C]; A:[-18, -20, 226]; H: 59.20843505859375
SENSE daac 658 24-04-2019 09:24:09.904 T: 29.63999938964843 [C]; A:[242, 86, 24]; H: 65.685791015625
SENSE daad 658 24-04-2019 09:24:09.905 T: 31.63679885864257 [C]; A:[0, 64, 232]; H: 63.78607177734375
SENSE daaa 663 24-04-2019 09:24:10.244 T: 32.3855972290039 [C]; A:[18, -44, 242]; H: 57.2781982421875
SENSE daab 663 24-04-2019 09:24:10.245 T: 33.1968002319336 [C]; A:[-18, -22, 228]; H: 59.20843505859375
SENSE daac 659 24-04-2019 09:24:10.244 T: 29.63999938964843 [C]; A:[240, 80, 20]; H: 65.63238525390625
SENSE daad 659 24-04-2019 09:24:10.241 T: 31.63679885864257 [C]; A:[0, 62, 228]; H: 63.78607177734375
SENSE daaa 664 24-04-2019 09:24:10.576 T: 32.3855972290039 [C]; A:[22, -46, 244]; H: 57.2171630859375
SENSE daab 664 24-04-2019 09:24:10.577 T: 33.25919723510742 [C]; A:[-18, -16, 226]; H: 59.20843505859375
SENSE daac 660 24-04-2019 09:24:10.577 T: 29.63999938964843 [C]; A:[236, 86, 22]; H: 65.57135009765625
SENSE daad 660 24-04-2019 09:24:10.583 T: 31.63679885864257 [C]; A:[2, 62, 224]; H: 63.78607177734375
SENSE daaa 665 24-04-2019 09:24:10.913 T: 32.32320022583007 [C]; A:[20, -42, 242]; H: 57.1866455078125
SENSE daab 665 24-04-2019 09:24:10.912 T: 33.1968002319336 [C]; A:[-20, -24, 226]; H: 59.17791748046875
SENSE daac 661 24-04-2019 09:24:10.910 T: 29.63999938964843 [C]; A:[242, 80, 26]; H: 65.57135009765625
SENSE daad 661 24-04-2019 09:24:10.908 T: 31.63679885864257 [C]; A:[0, 60, 232]; H: 63.78607177734375
SENSE daaa 666 24-04-2019 09:24:11.243 T: 32.3855972290039 [C]; A:[24, -44, 246]; H: 57.0950927734375
SENSE daab 666 24-04-2019 09:24:11.242 T: 33.1968002319336 [C]; A:[-18, -24, 212]; H: 59.17791748046875
SENSE daac 662 24-04-2019 09:24:11.240 T: 29.63999938964843 [C]; A:[236, 80, 24]; H: 65.51031494140625
SENSE daad 662 24-04-2019 09:24:11.238 T: 31.63679885864257 [C]; A:[0, 60, 228]; H: 63.75555419921875
SENSE daaa 667 24-04-2019 09:24:11.574 T: 32.3855972290039 [C]; A:[18, -40, 244]; H: 57.0950927734375
SENSE daab 667 24-04-2019 09:24:11.574 T: 33.1968002319336 [C]; A:[-16, -22, 224]; H: 59.155029296875
SENSE daac 663 24-04-2019 09:24:11.574 T: 29.63999938964843 [C]; A:[238, 80, 30]; H: 65.51031494140625
SENSE daad 663 24-04-2019 09:24:11.573 T: 31.69919967651367 [C]; A:[0, 62, 232]; H: 63.72503662109375
SENSE daaa 668 24-04-2019 09:24:11.908 T: 32.32320022583007 [C]; A:[24, -44, 248]; H: 57.0950927734375
SENSE daab 668 24-04-2019 09:24:11.909 T: 33.1968002319336 [C]; A:[-14, -18, 230]; H: 59.12451171875
SENSE daac 664 24-04-2019 09:24:11.907 T: 29.63999938964843 [C]; A:[234, 82, 22]; H: 65.44927978515625
SENSE daad 664 24-04-2019 09:24:11.907 T: 31.69919967651367 [C]; A:[0, 58, 232]; H: 63.72503662109375
SENSE daaa 669 24-04-2019 09:24:12.243 T: 32.32320022583007 [C]; A:[20, -44, 244]; H: 57.0950927734375
SENSE daab 669 24-04-2019 09:24:12.245 T: 33.1968002319336 [C]; A:[-20, -22, 226]; H: 59.12451171875
SENSE daac 665 24-04-2019 09:24:12.242 T: 29.63999938964843 [C]; A:[238, 80, 22]; H: 65.38824462890625
SENSE daad 665 24-04-2019 09:24:12.240 T: 31.69919967651367 [C]; A:[0, 56, 228]; H: 63.72503662109375
SENSE daaa 670 24-04-2019 09:24:12.576 T: 32.32320022583007 [C]; A:[20, -44, 242]; H: 57.0950927734375
SENSE daab 670 24-04-2019 09:24:12.577 T: 33.1968002319336 [C]; A:[-18, -22, 224]; H: 59.0634765625
SENSE daac 666 24-04-2019 09:24:12.575 T: 29.63999938964843 [C]; A:[240, 82, 26]; H: 65.3348388671875
SENSE daad 666 24-04-2019 09:24:12.573 T: 31.69919967651367 [C]; A:[0, 58, 234]; H: 63.72503662109375
SENSE daaa 671 24-04-2019 09:24:12.908 T: 32.3855972290039 [C]; A:[18, -40, 240]; H: 57.0950927734375
SENSE daab 671 24-04-2019 09:24:12.908 T: 33.1968002319336 [C]; A:[-22, -20, 228]; H: 59.0634765625
SENSE daac 667 24-04-2019 09:24:12.905 T: 29.63999938964843 [C]; A:[242, 84, 28]; H: 65.2738037109375
SENSE daad 667 24-04-2019 09:24:12.904 T: 31.69919967651367 [C]; A:[0, 64, 230]; H: 63.69451904296875
SENSE daaa 672 24-04-2019 09:24:13.240 T: 32.32320022583007 [C]; A:[22, -42, 242]; H: 57.0950927734375
SENSE daab 672 24-04-2019 09:24:13.242 T: 33.1968002319336 [C]; A:[-22, -16, 226]; H: 59.032958984375
SENSE daac 668 24-04-2019 09:24:13.241 T: 29.63999938964843 [C]; A:[236, 84, 20]; H: 65.2432861328125
SENSE daad 668 24-04-2019 09:24:13.242 T: 31.76159858703613 [C]; A:[0, 60, 226]; H: 63.69451904296875
SENSE daaa 673 24-04-2019 09:24:13.580 T: 32.26079940795898 [C]; A:[24, -46, 246]; H: 57.0645751953125
SENSE daab 673 24-04-2019 09:24:13.580 T: 33.1968002319336 [C]; A:[-16, -22, 232]; H: 59.01007080078125
SENSE daac 669 24-04-2019 09:24:13.577 T: 29.63999938964843 [C]; A:[236, 90, 24]; H: 65.1822509765625
SENSE daad 669 24-04-2019 09:24:13.575 T: 31.76159858703613 [C]; A:[0, 62, 224]; H: 63.69451904296875
SENSE daaa 674 24-04-2019 09:24:13.910 T: 32.26079940795898 [C]; A:[24, -46, 246]; H: 57.0645751953125
SENSE daab 674 24-04-2019 09:24:13.911 T: 33.1968002319336 [C]; A:[-16, -22, 228]; H: 59.01007080078125
SENSE daac 670 24-04-2019 09:24:13.910 T: 29.63999938964843 [C]; A:[240, 80, 22]; H: 65.0906982421875
SENSE daad 670 24-04-2019 09:24:13.907 T: 31.69919967651367 [C]; A:[0, 60, 228]; H: 63.66400146484375
SENSE daaa 675 24-04-2019 09:24:14.241 T: 32.26079940795898 [C]; A:[20, -46, 242]; H: 57.0340576171875
SENSE daab 675 24-04-2019 09:24:14.248 T: 33.1968002319336 [C]; A:[-20, -18, 220]; H: 58.97955322265625
SENSE daac 671 24-04-2019 09:24:14.241 T: 29.7023983001709 [C]; A:[236, 82, 24]; H: 65.03729248046875
SENSE daad 671 24-04-2019 09:24:14.240 T: 31.69919967651367 [C]; A:[0, 60, 232]; H: 63.66400146484375
SENSE daaa 676 24-04-2019 09:24:14.574 T: 32.26079940795898 [C]; A:[22, -46, 242]; H: 57.0035400390625
SENSE daab 676 24-04-2019 09:24:14.576 T: 33.1968002319336 [C]; A:[-16, -20, 226]; H: 58.94903564453125
SENSE daac 672 24-04-2019 09:24:14.575 T: 29.63999938964843 [C]; A:[234, 80, 24]; H: 64.97625732421875
SENSE daad 672 24-04-2019 09:24:14.574 T: 31.69919967651367 [C]; A:[0, 58, 230]; H: 63.66400146484375
SENSE daaa 677 24-04-2019 09:24:14.910 T: 32.26079940795898 [C]; A:[24, -44, 246]; H: 56.98065185546875
SENSE daab 677 24-04-2019 09:24:14.911 T: 33.1968002319336 [C]; A:[-20, -20, 228]; H: 58.91851806640625
SENSE daac 673 24-04-2019 09:24:14.910 T: 29.63999938964843 [C]; A:[234, 84, 28]; H: 64.91522216796875
SENSE daad 673 24-04-2019 09:24:14.909 T: 31.69919967651367 [C]; A:[0, 58, 250]; H: 63.63348388671875
SENSE daaa 678 24-04-2019 09:24:15.246 T: 32.1983985900879 [C]; A:[24, -46, 252]; H: 56.98065185546875
SENSE daab 678 24-04-2019 09:24:15.249 T: 33.25919723510742 [C]; A:[-16, -18, 228]; H: 58.88800048828125
SENSE daac 674 24-04-2019 09:24:15.251 T: 29.63999938964843 [C]; A:[236, 84, 22]; H: 64.85418701171875
SENSE daad 674 24-04-2019 09:24:15.251 T: 31.76159858703613 [C]; A:[0, 64, 224]; H: 63.60296630859375
